Year	State	Industry Sector Category	Residential	Commercial	Industrial	Transportation	Other	Total
1994	GA	Full-Service Providers	7.72	7.33	4.57	\N	8.71	6.57
1994	HI	Full-Service Providers	12.45	11.67	8.82	\N	11.21	10.68
1994	IA	Full-Service Providers	8.09	6.32	3.88	\N	5.96	5.92
1994	ID	Full-Service Providers	5.09	4.37	2.82	\N	4.64	4
1994	IL	Full-Service Providers	9.98	7.68	5.18	\N	6.47	7.41
1994	IN	Full-Service Providers	6.78	5.91	3.97	\N	9.02	5.25
1994	KS	Full-Service Providers	7.89	6.66	4.93	\N	10.94	6.61
1994	KY	Full-Service Providers	5.77	5.29	3.24	\N	4.67	4.26
1994	LA	Full-Service Providers	7.61	7.2	4.22	\N	6.81	6.05
1994	MA	Full-Service Providers	11.09	9.75	8.46	\N	12.6	10
1994	MD	Full-Service Providers	8.39	7.19	5.3	\N	8.58	7.03
1994	ME	Full-Service Providers	12.32	10.16	7.18	\N	14.63	9.63
1994	MI	Full-Service Providers	8.28	7.93	5.25	\N	10.54	7.09
1994	MN	Full-Service Providers	7.16	6.25	4.41	\N	7.21	5.63
1994	MO	Full-Service Providers	7.29	6.2	4.62	\N	7.07	6.28
1994	MS	Full-Service Providers	7.06	7.22	4.48	\N	8.6	6.05
1994	MT	Full-Service Providers	5.96	5.17	3.3	\N	4.49	4.51
1994	NC	Full-Service Providers	8.17	6.56	4.93	\N	6.91	6.62
1994	ND	Full-Service Providers	6.37	6.45	4.71	\N	3.82	5.77
1994	NE	Full-Service Providers	6.31	5.58	3.99	\N	6.53	5.49
1994	NH	Full-Service Providers	12.91	10.91	9.32	\N	13.36	11.32
1994	NJ	Full-Service Providers	11.54	9.84	7.94	\N	17.7	10.06
1994	NM	Full-Service Providers	9.14	8.3	4.7	\N	6.05	7.11
1994	NV	Full-Service Providers	7.16	6.97	5.45	\N	5.19	6.37
1994	NY	Full-Service Providers	13.55	11.67	6.77	\N	9.31	10.92
1994	OH	Full-Service Providers	8.56	7.72	4.14	\N	6.36	6.19
1994	OK	Full-Service Providers	7.03	6.09	4.07	\N	5.29	5.84
1994	OR	Full-Service Providers	5.33	4.97	3.47	\N	5.27	4.6
1994	PA	Full-Service Providers	9.55	8.28	5.93	\N	11.43	7.87
1994	RI	Full-Service Providers	11.26	9.95	8.86	\N	11.23	10.24
1994	SC	Full-Service Providers	7.49	6.37	4.03	\N	5.84	5.67
1994	SD	Full-Service Providers	7.06	6.6	4.51	\N	4.62	6.19
1994	TN	Full-Service Providers	5.88	6.63	4.52	\N	7.74	5.23
1994	TX	Full-Service Providers	8.08	7.04	4.27	\N	6.79	6.42
1994	UT	Full-Service Providers	6.91	5.87	3.83	\N	4.5	5.36
1994	VA	Full-Service Providers	7.75	5.84	4.16	\N	5.63	6.2
1994	VT	Full-Service Providers	9.96	9.42	7.5	\N	14.88	9.13
1994	WA	Full-Service Providers	4.97	4.72	2.79	\N	3.83	4.02
1994	WI	Full-Service Providers	7.08	5.87	3.89	\N	7	5.46
1994	WV	Full-Service Providers	6.36	5.83	3.98	\N	9.44	5.25
1994	WY	Full-Service Providers	6.04	5.02	3.51	\N	6.45	4.26
1994	US	Full-Service Providers	8.38	7.73	4.77	\N	6.84	6.91
1993	AK	Total Electric Industry	11.15	9.55	8.19	\N	12.77	10.12
1993	AL	Total Electric Industry	6.82	6.93	4.34	\N	5.89	5.67
1993	AR	Total Electric Industry	8.27	7.04	4.85	\N	6.93	6.62
1993	AZ	Total Electric Industry	9.65	8.7	5.8	\N	5.64	8.21
1993	CA	Total Electric Industry	11.3	10.46	7.33	\N	5.05	9.69
1993	CO	Total Electric Industry	7.24	5.82	4.52	\N	7.72	6.05
1993	CT	Total Electric Industry	11.39	10.04	8.29	\N	14.08	10.26
1993	DC	Total Electric Industry	7.18	7.15	5.91	\N	6.47	6.78
1993	DE	Total Electric Industry	9.01	7.25	4.88	\N	11.78	6.98
1993	FL	Total Electric Industry	7.99	6.69	5.26	\N	6.96	7.2
1993	GA	Total Electric Industry	7.79	7.44	4.74	\N	8.5	6.71
1993	HI	Total Electric Industry	12.28	11.68	8.95	\N	11.26	10.66
1993	IA	Total Electric Industry	8.02	6.36	3.92	\N	5.85	5.97
1993	ID	Total Electric Industry	4.99	4.42	2.81	\N	4.99	4
1993	IL	Total Electric Industry	10.28	8	5.45	\N	7.03	7.75
1993	IN	Total Electric Industry	6.67	5.83	3.88	\N	9	5.17
1993	KS	Total Electric Industry	7.86	6.7	4.94	\N	8.91	6.6
1993	KY	Total Electric Industry	5.7	5.29	3.3	\N	4.68	4.32
1993	LA	Total Electric Industry	7.76	7.38	4.44	\N	7.11	6.26
1993	MA	Total Electric Industry	11	9.67	8.66	\N	12.21	9.98
1993	MD	Total Electric Industry	8.21	7.17	5.45	\N	8.28	6.96
1993	ME	Total Electric Industry	11.43	9.45	6.96	\N	13.22	9.1
1993	MI	Total Electric Industry	8.16	8.02	5.34	\N	9.15	7.14
1993	MN	Total Electric Industry	7.09	6.19	4.4	\N	7.17	5.6
1993	MO	Total Electric Industry	7.26	6.26	4.71	\N	7.1	6.33
1993	MS	Total Electric Industry	7.12	7.45	4.59	\N	8.7	6.18
1993	MT	Total Electric Industry	5.77	5.1	3.1	\N	4.51	4.36
1993	NC	Total Electric Industry	8.18	6.59	4.9	\N	7.07	6.63
1993	ND	Total Electric Industry	6.31	6.48	4.85	\N	3.99	5.83
1993	NE	Total Electric Industry	6.25	5.68	4.04	\N	6.99	5.54
1993	NH	Total Electric Industry	12.31	11.01	9.04	\N	13.3	10.85
1993	NJ	Total Electric Industry	11.41	9.73	8.09	\N	17.54	9.99
1993	NM	Total Electric Industry	9.18	8.37	4.86	\N	6.13	7.23
1993	NV	Total Electric Industry	6.51	6.51	5.04	\N	4.87	5.87
1993	NY	Total Electric Industry	13.17	11.66	6.66	\N	9.14	10.72
1993	OH	Total Electric Industry	8.36	7.59	4.25	\N	6.23	6.22
1993	OK	Total Electric Industry	7.14	6.21	4.14	\N	5.87	5.96
1993	OR	Total Electric Industry	5.02	4.93	3.33	\N	5.33	4.43
1993	PA	Total Electric Industry	9.55	8.29	6.04	\N	11.56	7.92
1993	RI	Total Electric Industry	11.38	10.17	9.03	\N	11.14	10.4
1993	SC	Total Electric Industry	7.33	6.22	4.06	\N	5.67	5.64
1993	SD	Total Electric Industry	7.04	6.75	4.6	\N	4.55	6.2
1993	TN	Total Electric Industry	5.76	6.68	4.62	\N	7.91	5.22
1993	TX	Total Electric Industry	8	6.94	4.32	\N	6.68	6.39
1993	UT	Total Electric Industry	6.85	5.96	3.78	\N	4.49	5.33
1993	VA	Total Electric Industry	7.57	6.14	4.19	\N	5.56	6.23
1993	VT	Total Electric Industry	9.84	9.31	7.5	\N	13.5	9.04
1993	WA	Total Electric Industry	4.6	4.5	2.4	\N	3.53	3.65
1993	WI	Total Electric Industry	7.03	5.95	3.98	\N	6.98	5.52
1993	WV	Total Electric Industry	6.3	5.78	3.96	\N	9.22	5.22
1993	WY	Total Electric Industry	5.96	5.04	3.5	\N	6.62	4.25
1993	US	Total Electric Industry	8.32	7.74	4.85	\N	6.88	6.93
1993	AK	Full-Service Providers	11.15	9.55	8.19	\N	12.77	10.12
1993	AL	Full-Service Providers	6.82	6.93	4.34	\N	5.89	5.67
1993	AR	Full-Service Providers	8.27	7.04	4.85	\N	6.93	6.62
1993	AZ	Full-Service Providers	9.65	8.7	5.8	\N	5.64	8.21
1993	CA	Full-Service Providers	11.3	10.46	7.33	\N	5.05	9.69
1993	CO	Full-Service Providers	7.24	5.82	4.52	\N	7.72	6.05
1993	CT	Full-Service Providers	11.39	10.04	8.29	\N	14.08	10.26
1993	DC	Full-Service Providers	7.18	7.15	5.91	\N	6.47	6.78
1993	DE	Full-Service Providers	9.01	7.25	4.88	\N	11.78	6.98
1993	FL	Full-Service Providers	7.99	6.69	5.26	\N	6.96	7.2
1993	GA	Full-Service Providers	7.79	7.44	4.74	\N	8.5	6.71
1993	HI	Full-Service Providers	12.28	11.68	8.95	\N	11.26	10.66
1993	IA	Full-Service Providers	8.02	6.36	3.92	\N	5.85	5.97
1993	ID	Full-Service Providers	4.99	4.42	2.81	\N	4.99	4
1993	IL	Full-Service Providers	10.28	8	5.45	\N	7.03	7.75
1993	IN	Full-Service Providers	6.67	5.83	3.88	\N	9	5.17
1993	KS	Full-Service Providers	7.86	6.7	4.94	\N	8.91	6.6
1993	KY	Full-Service Providers	5.7	5.29	3.3	\N	4.68	4.32
1993	LA	Full-Service Providers	7.76	7.38	4.44	\N	7.11	6.26
1993	MA	Full-Service Providers	11	9.67	8.66	\N	12.21	9.98
1993	MD	Full-Service Providers	8.21	7.17	5.45	\N	8.28	6.96
1993	ME	Full-Service Providers	11.43	9.45	6.96	\N	13.22	9.1
1993	MI	Full-Service Providers	8.16	8.02	5.34	\N	9.15	7.14
1993	MN	Full-Service Providers	7.09	6.19	4.4	\N	7.17	5.6
1993	MO	Full-Service Providers	7.26	6.26	4.71	\N	7.1	6.33
1993	MS	Full-Service Providers	7.12	7.45	4.59	\N	8.7	6.18
1993	MT	Full-Service Providers	5.77	5.1	3.1	\N	4.51	4.36
1993	NC	Full-Service Providers	8.18	6.59	4.9	\N	7.07	6.63
1993	ND	Full-Service Providers	6.31	6.48	4.85	\N	3.99	5.83
1993	NE	Full-Service Providers	6.25	5.68	4.04	\N	6.99	5.54
1993	NH	Full-Service Providers	12.31	11.01	9.04	\N	13.3	10.85
1993	NJ	Full-Service Providers	11.41	9.73	8.09	\N	17.54	9.99
1993	NM	Full-Service Providers	9.18	8.37	4.86	\N	6.13	7.23
1993	NV	Full-Service Providers	6.51	6.51	5.04	\N	4.87	5.87
1993	NY	Full-Service Providers	13.17	11.66	6.66	\N	9.14	10.72
1993	OH	Full-Service Providers	8.36	7.59	4.25	\N	6.23	6.22
1993	OK	Full-Service Providers	7.14	6.21	4.14	\N	5.87	5.96
1993	OR	Full-Service Providers	5.02	4.93	3.33	\N	5.33	4.43
1993	PA	Full-Service Providers	9.55	8.29	6.04	\N	11.56	7.92
1993	RI	Full-Service Providers	11.38	10.17	9.03	\N	11.14	10.4
1993	SC	Full-Service Providers	7.33	6.22	4.06	\N	5.67	5.64
1993	SD	Full-Service Providers	7.04	6.75	4.6	\N	4.55	6.2
1993	TN	Full-Service Providers	5.76	6.68	4.62	\N	7.91	5.22
1993	TX	Full-Service Providers	8	6.94	4.32	\N	6.68	6.39
1993	UT	Full-Service Providers	6.85	5.96	3.78	\N	4.49	5.33
1993	VA	Full-Service Providers	7.57	6.14	4.19	\N	5.56	6.23
1993	VT	Full-Service Providers	9.84	9.31	7.5	\N	13.5	9.04
1993	WA	Full-Service Providers	4.6	4.5	2.4	\N	3.53	3.65
1993	WI	Full-Service Providers	7.03	5.95	3.98	\N	6.98	5.52
1993	WV	Full-Service Providers	6.3	5.78	3.96	\N	9.22	5.22
1993	WY	Full-Service Providers	5.96	5.04	3.5	\N	6.62	4.25
1993	US	Full-Service Providers	8.32	7.74	4.85	\N	6.88	6.93
1992	AK	Total Electric Industry	10.82	9.45	7.74	\N	14.21	9.95
1992	AL	Total Electric Industry	6.69	6.85	4.29	\N	5.84	5.57
1992	AR	Total Electric Industry	8.28	7.11	5.02	\N	6.77	6.71
1992	AZ	Total Electric Industry	9.58	8.64	5.76	\N	5.74	8.13
1992	CA	Total Electric Industry	11.07	10.33	7.59	\N	5.54	9.66
1992	CO	Total Electric Industry	7.2	5.77	4.59	\N	7.61	6.02
1992	CT	Total Electric Industry	11.07	9.86	8.22	\N	13.92	10.04
1992	DC	Total Electric Industry	6.61	6.91	5.68	\N	6.23	6.47
1992	DE	Total Electric Industry	8.66	7.01	4.71	\N	10.82	6.7
1992	FL	Total Electric Industry	7.75	6.58	5.02	\N	6.81	6.99
1992	GA	Total Electric Industry	7.73	7.5	4.76	\N	8.7	6.67
1992	HI	Total Electric Industry	10.9	10.53	7.83	\N	9.71	9.44
1992	IA	Total Electric Industry	8.02	6.35	4.02	\N	6.38	5.98
1992	ID	Total Electric Industry	4.93	4.3	2.72	\N	4.43	3.87
1992	IL	Total Electric Industry	10.29	8.09	5.47	\N	6.93	7.69
1992	IN	Total Electric Industry	6.86	6	4	\N	8.19	5.3
1992	KS	Total Electric Industry	7.9	6.67	4.93	\N	8.88	6.56
1992	KY	Total Electric Industry	5.7	5.29	3.16	\N	4.66	4.19
1992	LA	Total Electric Industry	7.52	7.19	4.22	\N	6.44	6.01
1992	MA	Total Electric Industry	10.62	9.31	8.6	\N	11.27	9.66
1992	MD	Total Electric Industry	7.97	7.09	5.4	\N	8.92	6.8
1992	ME	Total Electric Industry	11.37	9.27	6.9	\N	12.91	9.05
1992	MI	Total Electric Industry	8.11	8.28	5.9	\N	9.3	7.23
1992	MN	Total Electric Industry	7.01	6.13	4.33	\N	6.94	5.52
1992	MO	Total Electric Industry	7.44	6.39	4.78	\N	7.06	6.41
1992	MS	Total Electric Industry	7.01	7.27	4.41	\N	8.45	6.03
1992	MT	Total Electric Industry	5.84	5.17	2.89	\N	4.49	4.19
1992	NC	Total Electric Industry	8.11	6.63	4.93	\N	7.07	6.6
1992	ND	Total Electric Industry	6.33	6.48	4.87	\N	3.85	5.81
1992	NE	Total Electric Industry	6.27	5.64	4.06	\N	6.77	5.53
1992	NH	Total Electric Industry	11.36	10.38	8.17	\N	13.43	9.97
1992	NJ	Total Electric Industry	10.87	9.33	7.71	\N	16.74	9.51
1992	NM	Total Electric Industry	9.06	8.27	4.8	\N	5.66	7.12
1992	NV	Total Electric Industry	6.19	6.33	4.92	\N	4.82	5.69
1992	NY	Total Electric Industry	12.43	11.17	6.5	\N	8.71	10.19
1992	OH	Total Electric Industry	8.24	7.57	4.14	\N	6.22	6.06
1992	OK	Total Electric Industry	7.17	6.1	3.86	\N	5.68	5.8
1992	OR	Total Electric Industry	4.93	4.88	3.22	\N	4.98	4.31
1992	PA	Total Electric Industry	9.67	8.47	6.21	\N	11.43	8.04
1992	RI	Total Electric Industry	11.17	10.05	9.22	\N	10.27	10.3
1992	SC	Total Electric Industry	7.19	6.17	4.03	\N	5.72	5.53
1992	SD	Total Electric Industry	7.1	6.78	4.66	\N	4.55	6.22
1992	TN	Total Electric Industry	5.7	6.5	4.6	\N	7.42	5.21
1992	TX	Total Electric Industry	7.74	6.73	4.2	\N	6.34	6.16
1992	UT	Total Electric Industry	6.97	5.97	3.68	\N	4.36	5.3
1992	VA	Total Electric Industry	7.63	6.23	4.28	\N	5.57	6.28
1992	VT	Total Electric Industry	9.56	9.24	7.3	\N	12.88	8.83
1992	WA	Total Electric Industry	4.46	4.31	2.24	\N	3.34	3.43
1992	WI	Total Electric Industry	6.91	5.91	4	\N	7.04	5.48
1992	WV	Total Electric Industry	6.17	5.63	3.84	\N	8.59	5.05
1992	WY	Total Electric Industry	6.08	5.17	3.52	\N	6.4	4.27
1992	US	Total Electric Industry	8.21	7.66	4.83	\N	6.74	6.82
1992	AK	Full-Service Providers	10.82	9.45	7.74	\N	14.21	9.95
1992	AL	Full-Service Providers	6.69	6.85	4.29	\N	5.84	5.57
1992	AR	Full-Service Providers	8.28	7.11	5.02	\N	6.77	6.71
1992	AZ	Full-Service Providers	9.58	8.64	5.76	\N	5.74	8.13
1992	CA	Full-Service Providers	11.07	10.33	7.59	\N	5.54	9.66
1992	CO	Full-Service Providers	7.2	5.77	4.59	\N	7.61	6.02
1992	CT	Full-Service Providers	11.07	9.86	8.22	\N	13.92	10.04
1992	DC	Full-Service Providers	6.61	6.91	5.68	\N	6.23	6.47
1992	DE	Full-Service Providers	8.66	7.01	4.71	\N	10.82	6.7
1992	FL	Full-Service Providers	7.75	6.58	5.02	\N	6.81	6.99
1992	GA	Full-Service Providers	7.73	7.5	4.76	\N	8.7	6.67
1992	HI	Full-Service Providers	10.9	10.53	7.83	\N	9.71	9.44
1992	IA	Full-Service Providers	8.02	6.35	4.02	\N	6.38	5.98
1992	ID	Full-Service Providers	4.93	4.3	2.72	\N	4.43	3.87
1992	IL	Full-Service Providers	10.29	8.09	5.47	\N	6.93	7.69
1992	IN	Full-Service Providers	6.86	6	4	\N	8.19	5.3
1992	KS	Full-Service Providers	7.9	6.67	4.93	\N	8.88	6.56
1992	KY	Full-Service Providers	5.7	5.29	3.16	\N	4.66	4.19
1992	LA	Full-Service Providers	7.52	7.19	4.22	\N	6.44	6.01
1992	MA	Full-Service Providers	10.62	9.31	8.6	\N	11.27	9.66
1992	MD	Full-Service Providers	7.97	7.09	5.4	\N	8.92	6.8
1992	ME	Full-Service Providers	11.37	9.27	6.9	\N	12.91	9.05
1992	MI	Full-Service Providers	8.11	8.28	5.9	\N	9.3	7.23
1992	MN	Full-Service Providers	7.01	6.13	4.33	\N	6.94	5.52
1992	MO	Full-Service Providers	7.44	6.39	4.78	\N	7.06	6.41
1992	MS	Full-Service Providers	7.01	7.27	4.41	\N	8.45	6.03
1992	MT	Full-Service Providers	5.84	5.17	2.89	\N	4.49	4.19
1992	NC	Full-Service Providers	8.11	6.63	4.93	\N	7.07	6.6
1992	ND	Full-Service Providers	6.33	6.48	4.87	\N	3.85	5.81
1992	NE	Full-Service Providers	6.27	5.64	4.06	\N	6.77	5.53
1992	NH	Full-Service Providers	11.36	10.38	8.17	\N	13.43	9.97
1992	NJ	Full-Service Providers	10.87	9.33	7.71	\N	16.74	9.51
1992	NM	Full-Service Providers	9.06	8.27	4.8	\N	5.66	7.12
1992	NV	Full-Service Providers	6.19	6.33	4.92	\N	4.82	5.69
1992	NY	Full-Service Providers	12.43	11.17	6.5	\N	8.71	10.19
1992	OH	Full-Service Providers	8.24	7.57	4.14	\N	6.22	6.06
1992	OK	Full-Service Providers	7.17	6.1	3.86	\N	5.68	5.8
1992	OR	Full-Service Providers	4.93	4.88	3.22	\N	4.98	4.31
1992	PA	Full-Service Providers	9.67	8.47	6.21	\N	11.43	8.04
1992	RI	Full-Service Providers	11.17	10.05	9.22	\N	10.27	10.3
1992	SC	Full-Service Providers	7.19	6.17	4.03	\N	5.72	5.53
1992	SD	Full-Service Providers	7.1	6.78	4.66	\N	4.55	6.22
1992	TN	Full-Service Providers	5.7	6.5	4.6	\N	7.42	5.21
1992	TX	Full-Service Providers	7.74	6.73	4.2	\N	6.34	6.16
1992	UT	Full-Service Providers	6.97	5.97	3.68	\N	4.36	5.3
1992	VA	Full-Service Providers	7.63	6.23	4.28	\N	5.57	6.28
1992	VT	Full-Service Providers	9.56	9.24	7.3	\N	12.88	8.83
1992	WA	Full-Service Providers	4.46	4.31	2.24	\N	3.34	3.43
1992	WI	Full-Service Providers	6.91	5.91	4	\N	7.04	5.48
1992	WV	Full-Service Providers	6.17	5.63	3.84	\N	8.59	5.05
1992	WY	Full-Service Providers	6.08	5.17	3.52	\N	6.4	4.27
1992	US	Full-Service Providers	8.21	7.66	4.83	\N	6.74	6.82
1991	AK	Total Electric Industry	10.67	9.27	8.22	\N	12.12	9.8
1991	AL	Total Electric Industry	6.69	6.81	4.37	\N	5.77	5.64
1991	AR	Total Electric Industry	8.1	6.95	5.05	\N	6.83	6.69
1991	AZ	Total Electric Industry	9.14	8.3	5.58	\N	6.14	7.85
1991	CA	Total Electric Industry	10.79	10.04	7.58	\N	5.05	9.42
1991	CO	Total Electric Industry	7.07	5.73	4.56	\N	7.34	5.95
1991	CT	Total Electric Industry	10.51	9.49	7.93	\N	13.42	9.6
1991	DC	Total Electric Industry	6.58	6.64	5.43	\N	6.07	6.25
1991	DE	Total Electric Industry	8.62	7.03	4.73	\N	10.99	6.7
1991	FL	Total Electric Industry	7.91	6.77	5.19	\N	6.85	7.16
1991	GA	Total Electric Industry	7.5	7.36	4.78	\N	8.54	6.56
1991	HI	Total Electric Industry	10.52	10.33	7.71	\N	9.56	9.22
1991	IA	Total Electric Industry	7.76	6.23	4.01	\N	6.14	5.94
1991	ID	Total Electric Industry	4.88	4.24	2.62	\N	4.83	3.84
1991	IL	Total Electric Industry	9.87	7.95	5.49	\N	6.84	7.63
1991	IN	Total Electric Industry	6.73	5.94	4.04	\N	7.91	5.32
1991	KS	Total Electric Industry	7.83	6.62	4.95	\N	8.15	6.57
1991	KY	Total Electric Industry	5.68	5.34	3.39	\N	4.65	4.41
1991	LA	Total Electric Industry	7.4	7.03	4.15	\N	6.36	5.94
1991	MA	Total Electric Industry	10.4	9.22	8.52	\N	11.65	9.53
1991	MD	Total Electric Industry	7.9	7.03	5.5	\N	8.75	6.81
1991	ME	Total Electric Industry	10.45	9.06	6.7	\N	12.24	8.6
1991	MI	Total Electric Industry	8.06	8.19	5.89	\N	9.16	7.21
1991	MN	Total Electric Industry	6.92	6.07	4.26	\N	6.93	5.46
1991	MO	Total Electric Industry	7.39	6.39	4.9	\N	6.9	6.46
1991	MS	Total Electric Industry	6.88	7.18	4.49	\N	7.87	6.02
1991	MT	Total Electric Industry	5.76	5	2.92	\N	4.34	4.14
1991	NC	Total Electric Industry	7.95	6.48	4.82	\N	7.05	6.47
1991	ND	Total Electric Industry	6.21	6.39	4.87	\N	3.75	5.76
1991	NE	Total Electric Industry	6.09	5.61	4.15	\N	6.22	5.48
1991	NH	Total Electric Industry	10.38	9.6	7.44	\N	12.79	9.13
1991	NJ	Total Electric Industry	10.81	9.26	7.67	\N	16.32	9.46
1991	NM	Total Electric Industry	9.08	8.23	4.83	\N	5.89	7.14
1991	NV	Total Electric Industry	5.89	6.32	4.95	\N	4.88	5.6
1991	NY	Total Electric Industry	11.97	10.85	6.16	\N	7.89	9.79
1991	OH	Total Electric Industry	8.16	7.53	4.2	\N	6.08	6.11
1991	OK	Total Electric Industry	7.03	6.08	3.85	\N	5.63	5.78
1991	OR	Total Electric Industry	4.81	4.85	3.15	\N	5.3	4.25
1991	PA	Total Electric Industry	9.58	8.31	6.29	\N	11.2	8
1991	RI	Total Electric Industry	10.99	9.88	9.27	\N	10.13	10.17
1991	SC	Total Electric Industry	7.22	6.22	4.16	\N	5.71	5.63
1991	SD	Total Electric Industry	6.91	6.73	4.64	\N	4.35	6.13
1991	TN	Total Electric Industry	5.65	6.07	4.51	\N	6.87	5.21
1991	TX	Total Electric Industry	7.57	6.58	4.15	\N	6.2	6.06
1991	UT	Total Electric Industry	7.12	6.09	3.85	\N	4.37	5.46
1991	VA	Total Electric Industry	7.34	6.05	4.23	\N	5.35	6.09
1991	VT	Total Electric Industry	9.53	8.92	7.02	\N	13.42	8.63
1991	WA	Total Electric Industry	4.36	4.19	2.29	\N	3.21	3.37
1991	WI	Total Electric Industry	6.73	5.82	4.03	\N	6.68	5.45
1991	WV	Total Electric Industry	5.91	5.41	3.67	\N	8.6	4.84
1991	WY	Total Electric Industry	6	5.2	3.49	\N	6.62	4.25
1991	US	Total Electric Industry	8.04	7.53	4.83	\N	6.51	6.75
1991	AK	Full-Service Providers	10.67	9.27	8.22	\N	12.12	9.8
1991	AL	Full-Service Providers	6.69	6.81	4.37	\N	5.77	5.64
1991	AR	Full-Service Providers	8.1	6.95	5.05	\N	6.83	6.69
1991	AZ	Full-Service Providers	9.14	8.3	5.58	\N	6.14	7.85
1991	CA	Full-Service Providers	10.79	10.04	7.58	\N	5.05	9.42
1991	CO	Full-Service Providers	7.07	5.73	4.56	\N	7.34	5.95
1991	CT	Full-Service Providers	10.51	9.49	7.93	\N	13.42	9.6
1991	DC	Full-Service Providers	6.58	6.64	5.43	\N	6.07	6.25
1991	DE	Full-Service Providers	8.62	7.03	4.73	\N	10.99	6.7
1991	FL	Full-Service Providers	7.91	6.77	5.19	\N	6.85	7.16
1991	GA	Full-Service Providers	7.5	7.36	4.78	\N	8.54	6.56
1991	HI	Full-Service Providers	10.52	10.33	7.71	\N	9.56	9.22
1991	IA	Full-Service Providers	7.76	6.23	4.01	\N	6.14	5.94
1991	ID	Full-Service Providers	4.88	4.24	2.62	\N	4.83	3.84
1991	IL	Full-Service Providers	9.87	7.95	5.49	\N	6.84	7.63
1991	IN	Full-Service Providers	6.73	5.94	4.04	\N	7.91	5.32
1991	KS	Full-Service Providers	7.83	6.62	4.95	\N	8.15	6.57
1991	KY	Full-Service Providers	5.68	5.34	3.39	\N	4.65	4.41
1991	LA	Full-Service Providers	7.4	7.03	4.15	\N	6.36	5.94
1991	MA	Full-Service Providers	10.4	9.22	8.52	\N	11.65	9.53
1991	MD	Full-Service Providers	7.9	7.03	5.5	\N	8.75	6.81
1991	ME	Full-Service Providers	10.45	9.06	6.7	\N	12.24	8.6
1991	MI	Full-Service Providers	8.06	8.19	5.89	\N	9.16	7.21
1991	MN	Full-Service Providers	6.92	6.07	4.26	\N	6.93	5.46
1991	MO	Full-Service Providers	7.39	6.39	4.9	\N	6.9	6.46
1991	MS	Full-Service Providers	6.88	7.18	4.49	\N	7.87	6.02
1991	MT	Full-Service Providers	5.76	5	2.92	\N	4.34	4.14
1991	NC	Full-Service Providers	7.95	6.48	4.82	\N	7.05	6.47
1991	ND	Full-Service Providers	6.21	6.39	4.87	\N	3.75	5.76
1991	NE	Full-Service Providers	6.09	5.61	4.15	\N	6.22	5.48
1991	NH	Full-Service Providers	10.38	9.6	7.44	\N	12.79	9.13
1991	NJ	Full-Service Providers	10.81	9.26	7.67	\N	16.32	9.46
1991	NM	Full-Service Providers	9.08	8.23	4.83	\N	5.89	7.14
1991	NV	Full-Service Providers	5.89	6.32	4.95	\N	4.88	5.6
1991	NY	Full-Service Providers	11.97	10.85	6.16	\N	7.89	9.79
1991	OH	Full-Service Providers	8.16	7.53	4.2	\N	6.08	6.11
1991	OK	Full-Service Providers	7.03	6.08	3.85	\N	5.63	5.78
1991	OR	Full-Service Providers	4.81	4.85	3.15	\N	5.3	4.25
1991	PA	Full-Service Providers	9.58	8.31	6.29	\N	11.2	8
1991	RI	Full-Service Providers	10.99	9.88	9.27	\N	10.13	10.17
1991	SC	Full-Service Providers	7.22	6.22	4.16	\N	5.71	5.63
1991	SD	Full-Service Providers	6.91	6.73	4.64	\N	4.35	6.13
1991	TN	Full-Service Providers	5.65	6.07	4.51	\N	6.87	5.21
1991	TX	Full-Service Providers	7.57	6.58	4.15	\N	6.2	6.06
1991	UT	Full-Service Providers	7.12	6.09	3.85	\N	4.37	5.46
1991	VA	Full-Service Providers	7.34	6.05	4.23	\N	5.35	6.09
1991	VT	Full-Service Providers	9.53	8.92	7.02	\N	13.42	8.63
1991	WA	Full-Service Providers	4.36	4.19	2.29	\N	3.21	3.37
1991	WI	Full-Service Providers	6.73	5.82	4.03	\N	6.68	5.45
1991	WV	Full-Service Providers	5.91	5.41	3.67	\N	8.6	4.84
1991	WY	Full-Service Providers	6	5.2	3.49	\N	6.62	4.25
1991	US	Full-Service Providers	8.04	7.53	4.83	\N	6.51	6.75
1990	AK	Total Electric Industry	10.11	9.01	7.91	\N	13.22	9.48
1990	AL	Total Electric Industry	6.59	6.72	4.34	\N	5.61	5.57
1990	AR	Total Electric Industry	8.07	6.95	5.1	\N	7.08	6.7
1990	AZ	Total Electric Industry	9.04	8.29	5.58	\N	5.41	7.75
1990	CA	Total Electric Industry	9.98	9.46	7.28	\N	4.53	8.84
1990	CO	Total Electric Industry	7.02	5.67	4.49	\N	7.28	5.89
1990	CT	Total Electric Industry	10.01	9.11	7.55	\N	12.83	9.16
1990	DC	Total Electric Industry	6.1	6.35	5.16	\N	5.78	5.94
1990	DE	Total Electric Industry	8.39	6.91	4.51	\N	10.33	6.46
1990	FL	Total Electric Industry	7.77	6.66	5.08	\N	6.83	7.04
1990	GA	Total Electric Industry	7.46	7.33	4.83	\N	8.11	6.56
1990	HI	Total Electric Industry	10.26	10.18	7.57	\N	9.4	9.02
1990	IA	Total Electric Industry	7.81	6.27	3.98	\N	6.04	5.93
1990	ID	Total Electric Industry	4.87	4.25	2.62	\N	4.65	3.8
